#Field:candidate	WeekId	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
axed	05/11/2012	5610	3351	3263	284	22	8859	5086	4902	448	55
been fired	05/11/2012	17767	14846	14345	806	274	39440	15030	14547	1137	779
canned	05/11/2012	10318	9500	9068	352	99	11210	9964	9553	405	101
downsized	05/11/2012	649	535	528	30	29	700	679	672	18	0
fired	05/11/2012	37388	30067	29218	1445	1052	60281	30350	29491	1660	2881
laid off	05/11/2012	19146	16462	16107	989	84	21027	17127	16773	1042	163
lost job	05/11/2012	7460	6294	6151	347	72	7246	5862	5693	279	560
outsourced	05/11/2012	3159	2532	2395	160	9	3243	2723	2591	164	16
pink slip	05/11/2012	2037	1639	1543	100	2	3385	1693	1619	124	1323
unemployment	05/11/2012	228009	76611	65939	7619	5767	111664	62543	52026	5349	1880
axed	05/13/2011	772	750	732	17	0	1512	1449	1403	28	6
been fired	05/13/2011	3398	3267	3185	63	8	4434	3812	3752	106	366
canned	05/13/2011	2622	2568	2491	38	5	2995	2884	2798	62	3
downsized	05/13/2011	281	275	271	5	0	408	406	401	2	0
fired	05/13/2011	8511	8304	8090	123	47	7778	7383	7256	107	20
laid off	05/13/2011	5583	4463	4390	77	5	5452	5301	5195	83	35
lost job	05/13/2011	2016	1801	1764	26	2	2149	1914	1888	28	26
outsourced	05/13/2011	1926	1888	1800	21	1	1305	1263	1209	30	1
pink slip	05/13/2011	425	418	394	7	0	635	628	556	6	0
unemployment	05/13/2011	17970	17068	15932	372	142	17621	16847	15684	409	59
axed	05/16/2014	7087	4640	4374	622	575	6269	4115	3890	464	463
been fired	05/16/2014	50463	25523	24099	4104	10208	53003	28497	26725	4072	10537
canned	05/16/2014	17565	12833	11712	1683	692	16353	11451	10559	1491	501
downsized	05/16/2014	686	542	508	49	64	795	666	636	49	22
fired	05/16/2014	54802	37811	36141	5164	3330	64403	39079	37445	4846	3756
laid off	05/16/2014	24682	17453	16618	2230	1938	20752	15273	14820	1887	555
lost job	05/16/2014	10589	7178	6922	948	539	15716	7667	7441	1090	693
outsourced	05/16/2014	4938	2703	2565	440	522	3407	2480	2265	336	53
pink slip	05/16/2014	24120	12931	10163	2376	265	23603	14278	11484	2542	61
unemployment	05/16/2014	112947	60267	51140	12224	8002	170341	83798	70768	16291	22389
axed	05/17/2013	6218	5363	5129	299	317	5357	4656	4490	245	164
been fired	05/17/2013	28484	22071	21268	1583	2064	23849	18356	17633	1284	2208
canned	05/17/2013	14419	12937	11974	687	131	15488	13543	12917	695	363
downsized	05/17/2013	782	701	676	33	35	933	910	897	15	15
fired	05/17/2013	50237	41907	40289	2862	1898	44015	35471	34354	2338	529
laid off	05/17/2013	28478	24827	24096	1702	833	26295	23159	22428	1581	301
lost job	05/17/2013	10234	8563	8416	530	331	9123	7870	7727	491	82
outsourced	05/17/2013	3559	3002	2855	189	27	3017	2593	2432	171	95
pink slip	05/17/2013	2629	2413	2287	143	42	2591	2279	2164	135	35
unemployment	05/17/2013	97520	77283	71368	5859	5024	130840	92276	85112	7642	17149
axed	05/18/2012	5790	4289	4142	415	41	5610	3351	3263	284	22
been fired	05/18/2012	23695	15369	14977	1345	703	17767	14846	14345	806	274
canned	05/18/2012	12365	10627	10011	554	315	10318	9500	9068	352	99
downsized	05/18/2012	742	669	659	31	3	649	535	528	30	29
fired	05/18/2012	39888	32227	31338	1902	593	37388	30067	29218	1445	1052
laid off	05/18/2012	21447	17876	17460	1170	789	19146	16462	16107	989	84
lost job	05/18/2012	7823	6492	6359	378	82	7460	6294	6151	347	72
outsourced	05/18/2012	8879	3143	2947	280	120	3159	2532	2395	160	9
pink slip	05/18/2012	3173	1921	1834	176	92	2037	1639	1543	100	2
unemployment	05/18/2012	170672	67051	60187	7049	2732	228009	76611	65939	7619	5767
axed	05/20/2011	6356	1585	1552	55	18	772	750	732	17	0
been fired	05/20/2011	3504	3386	3333	61	9	3398	3267	3185	63	8
canned	05/20/2011	2785	2615	2564	50	4	2622	2568	2491	38	5
downsized	05/20/2011	185	181	178	3	0	281	275	271	5	0
fired	05/20/2011	8212	8015	7813	123	26	8511	8304	8090	123	47
laid off	05/20/2011	4867	4693	4615	76	64	5583	4463	4390	77	5
lost job	05/20/2011	1749	1708	1669	30	2	2016	1801	1764	26	2
outsourced	05/20/2011	2734	2627	2485	49	6	1926	1888	1800	21	1
pink slip	05/20/2011	595	514	504	10	67	425	418	394	7	0
unemployment	05/20/2011	14918	14233	13197	348	187	17970	17068	15932	372	142
axed	05/23/2014	10184	5144	4843	938	1576	7087	4640	4374	622	575
been fired	05/23/2014	63065	31793	30236	4986	13586	50463	25523	24099	4104	10208
canned	05/23/2014	17647	12441	10972	1501	1679	17565	12833	11712	1683	692
downsized	05/23/2014	1069	843	810	58	107	686	542	508	49	64
fired	05/23/2014	56419	36195	34684	4726	5734	54802	37811	36141	5164	3330
laid off	05/23/2014	20298	15265	14102	1882	623	24682	17453	16618	2230	1938
lost job	05/23/2014	12193	7318	6884	968	459	10589	7178	6922	948	539
outsourced	05/23/2014	4633	3150	2998	376	501	4938	2703	2565	440	522
pink slip	05/23/2014	24468	12123	10014	1773	203	24120	12931	10163	2376	265
unemployment	05/23/2014	122499	66648	56946	12816	8517	112947	60267	51140	12224	8002
axed	05/24/2013	5816	4915	4686	281	319	6218	5363	5129	299	317
been fired	05/24/2013	29361	21656	20885	1852	2111	28484	22071	21268	1583	2064
canned	05/24/2013	13643	11875	11065	696	286	14419	12937	11974	687	131
downsized	05/24/2013	967	900	861	39	36	782	701	676	33	35
fired	05/24/2013	44817	37263	36026	2613	1857	50237	41907	40289	2862	1898
laid off	05/24/2013	25240	21486	20852	1523	231	28478	24827	24096	1702	833
lost job	05/24/2013	9536	7880	7722	504	319	10234	8563	8416	530	331
outsourced	05/24/2013	2960	2694	2509	115	85	3559	3002	2855	189	27
pink slip	05/24/2013	3651	3124	2951	195	252	2629	2413	2287	143	42
unemployment	05/24/2013	90232	72352	66925	5940	4035	97520	77283	71368	5859	5024
axed	05/25/2012	23314	6340	6074	784	595	5790	4289	4142	415	41
been fired	05/25/2012	23191	16516	16056	1285	1168	23695	15369	14977	1345	703
canned	05/25/2012	12604	10578	9788	554	674	12365	10627	10011	554	315
downsized	05/25/2012	608	563	557	20	8	742	669	659	31	3
fired	05/25/2012	90286	38002	36974	3247	2815	39888	32227	31338	1902	593
laid off	05/25/2012	24247	16978	16582	1581	538	21447	17876	17460	1170	789
lost job	05/25/2012	7146	6034	5933	414	14	7823	6492	6359	378	82
outsourced	05/25/2012	4969	2315	2157	206	80	8879	3143	2947	280	120
pink slip	05/25/2012	2214	1597	1535	141	62	3173	1921	1834	176	92
unemployment	05/25/2012	123440	61086	55113	7326	2617	170672	67051	60187	7049	2732
axed	05/27/2011	1022	946	935	29	4	6356	1585	1552	55	18
been fired	05/27/2011	2020	1744	1725	80	40	3504	3386	3333	61	9
canned	05/27/2011	2203	1808	1767	62	296	2785	2615	2564	50	4
downsized	05/27/2011	174	171	169	3	0	185	181	178	3	0
fired	05/27/2011	5076	4274	4218	128	391	8212	8015	7813	123	26
laid off	05/27/2011	2878	2707	2665	88	22	4867	4693	4615	76	64
lost job	05/27/2011	1023	971	960	28	15	1749	1708	1669	30	2
outsourced	05/27/2011	1418	1312	1156	40	40	2734	2627	2485	49	6
pink slip	05/27/2011	425	393	381	17	0	595	514	504	10	67
unemployment	05/27/2011	12833	11144	10619	504	688	14918	14233	13197	348	187
axed	05/30/2014	7308	4765	4535	661	880	10184	5144	4843	938	1576
been fired	05/30/2014	32974	20444	19233	3104	2195	63065	31793	30236	4986	13586
canned	05/30/2014	14491	10401	9803	1241	321	17647	12441	10972	1501	1679
downsized	05/30/2014	772	533	521	64	27	1069	843	810	58	107
fired	05/30/2014	41276	28878	27697	3988	1422	56419	36195	34684	4726	5734
laid off	05/30/2014	20945	15606	14858	1904	1308	20298	15265	14102	1882	623
lost job	05/30/2014	10110	6802	6547	891	189	12193	7318	6884	968	459
outsourced	05/30/2014	3505	2521	2386	296	292	4633	3150	2998	376	501
pink slip	05/30/2014	18645	10689	8976	1475	161	24468	12123	10014	1773	203
unemployment	05/30/2014	129808	67009	56384	12859	12654	122499	66648	56946	12816	8517
axed	05/31/2013	5308	4227	4067	312	268	5816	4915	4686	281	319
been fired	05/31/2013	31965	24006	23147	2088	1057	29361	21656	20885	1852	2111
canned	05/31/2013	15376	13071	12299	781	727	13643	11875	11065	696	286
downsized	05/31/2013	776	740	712	24	3	967	900	861	39	36
fired	05/31/2013	42576	34512	33291	2365	2796	44817	37263	36026	2613	1857
laid off	05/31/2013	43325	33347	32590	1641	394	25240	21486	20852	1523	231
lost job	05/31/2013	8764	7301	7157	470	264	9536	7880	7722	504	319
outsourced	05/31/2013	2698	2456	2287	136	45	2960	2694	2509	115	85
pink slip	05/31/2013	4288	3962	3625	237	5	3651	3124	2951	195	252
unemployment	05/31/2013	80530	61789	57722	4623	4845	90232	72352	66925	5940	4035
axed	06/01/2012	8326	3645	3531	417	316	23314	6340	6074	784	595
been fired	06/01/2012	25182	17601	17093	1429	323	23191	16516	16056	1285	1168
canned	06/01/2012	13717	11378	10657	509	49	12604	10578	9788	554	674
downsized	06/01/2012	566	497	484	19	4	608	563	557	20	8
fired	06/01/2012	49300	37703	36716	2604	1305	90286	38002	36974	3247	2815
laid off	06/01/2012	37471	21846	21282	1981	951	24247	16978	16582	1581	538
lost job	06/01/2012	7673	6322	6124	416	268	7146	6034	5933	414	14
outsourced	06/01/2012	9200	2164	2038	218	11	4969	2315	2157	206	80
pink slip	06/01/2012	3186	2000	1932	162	13	2214	1597	1535	141	62
unemployment	06/01/2012	113575	59078	52979	7061	1819	123440	61086	55113	7326	2617
axed	06/03/2011	1066	959	937	47	3	1022	946	935	29	4
been fired	06/03/2011	1501	1173	1168	58	114	2020	1744	1725	80	40
canned	06/03/2011	1316	956	942	44	3	2203	1808	1767	62	296
downsized	06/03/2011	145	142	137	3	0	174	171	169	3	0
fired	06/03/2011	5717	3115	3061	124	167	5076	4274	4218	128	391
laid off	06/03/2011	1852	1523	1511	59	206	2878	2707	2665	88	22
lost job	06/03/2011	1783	1565	1356	139	6	1023	971	960	28	15
outsourced	06/03/2011	559	527	461	22	1	1418	1312	1156	40	40
pink slip	06/03/2011	179	161	159	4	0	425	393	381	17	0
unemployment	06/03/2011	7007	6120	5906	325	200	12833	11144	10619	504	688
axed	06/06/2014	10588	6140	5875	1011	1308	7308	4765	4535	661	880
been fired	06/06/2014	48855	21057	19816	3193	4958	32974	20444	19233	3104	2195
canned	06/06/2014	14363	10168	9457	1224	445	14491	10401	9803	1241	321
downsized	06/06/2014	975	651	628	88	77	772	533	521	64	27
fired	06/06/2014	40722	27695	26706	3573	1178	41276	28878	27697	3988	1422
laid off	06/06/2014	20773	15625	14741	1949	983	20945	15606	14858	1904	1308
lost job	06/06/2014	10838	7055	6794	900	1046	10110	6802	6547	891	189
outsourced	06/06/2014	3684	2714	2561	308	35	3505	2521	2386	296	292
pink slip	06/06/2014	16658	9815	7825	1268	123	18645	10689	8976	1475	161
unemployment	06/06/2014	98109	53969	44732	10590	8937	129808	67009	56384	12859	12654
axed	06/07/2013	3167	2728	2636	192	66	5308	4227	4067	312	268
been fired	06/07/2013	29172	22055	21068	1711	1396	31965	24006	23147	2088	1057
canned	06/07/2013	14755	12460	11605	677	400	15376	13071	12299	781	727
downsized	06/07/2013	786	730	717	28	12	776	740	712	24	3
fired	06/07/2013	49513	40322	38472	2510	1358	42576	34512	33291	2365	2796
laid off	06/07/2013	28741	24084	23210	1738	1230	43325	33347	32590	1641	394
lost job	06/07/2013	9125	6938	6795	437	106	8764	7301	7157	470	264
outsourced	06/07/2013	4033	3337	3115	235	101	2698	2456	2287	136	45
pink slip	06/07/2013	4529	4040	3639	227	48	4288	3962	3625	237	5
unemployment	06/07/2013	112665	87702	81620	6079	5277	80530	61789	57722	4623	4845
axed	06/08/2012	34191	5255	5066	784	48	8326	3645	3531	417	316
been fired	06/08/2012	14143	10820	10493	697	730	25182	17601	17093	1429	323
canned	06/08/2012	12248	10561	10068	421	65	13717	11378	10657	509	49
downsized	06/08/2012	457	421	417	17	0	566	497	484	19	4
fired	06/08/2012	33488	27579	26880	1234	1517	49300	37703	36716	2604	1305
laid off	06/08/2012	21311	17214	16843	953	75	37471	21846	21282	1981	951
lost job	06/08/2012	6679	5698	5609	230	34	7673	6322	6124	416	268
outsourced	06/08/2012	11146	2356	2210	180	33	9200	2164	2038	218	11
pink slip	06/08/2012	2456	1563	1502	146	32	3186	2000	1932	162	13
unemployment	06/08/2012	144112	65238	58396	7161	2843	113575	59078	52979	7061	1819
axed	06/10/2011	429	353	351	26	15	1066	959	937	47	3
been fired	06/10/2011	952	695	684	45	46	1501	1173	1168	58	114
canned	06/10/2011	752	696	690	30	2	1316	956	942	44	3
downsized	06/10/2011	46	45	45	1	0	145	142	137	3	0
fired	06/10/2011	1934	1729	1705	63	37	5717	3115	3061	124	167
laid off	06/10/2011	1999	1213	1198	59	254	1852	1523	1511	59	206
lost job	06/10/2011	552	470	462	23	1	1783	1565	1356	139	6
outsourced	06/10/2011	407	323	300	22	0	559	527	461	22	1
pink slip	06/10/2011	100	97	97	3	0	179	161	159	4	0
unemployment	06/10/2011	8959	6515	6168	457	636	7007	6120	5906	325	200
axed	06/13/2014	10873	7148	6648	997	744	10588	6140	5875	1011	1308
been fired	06/13/2014	30036	18631	17694	2597	2299	48855	21057	19816	3193	4958
canned	06/13/2014	14114	10866	10002	1165	309	14363	10168	9457	1224	445
downsized	06/13/2014	820	550	537	41	12	975	651	628	88	77
fired	06/13/2014	40022	27061	26191	3333	1314	40722	27695	26706	3573	1178
laid off	06/13/2014	22909	17334	16644	2037	425	20773	15625	14741	1949	983
lost job	06/13/2014	10343	7120	6777	824	263	10838	7055	6794	900	1046
outsourced	06/13/2014	3202	2494	2377	295	104	3684	2714	2561	308	35
pink slip	06/13/2014	8907	6000	5132	694	109	16658	9815	7825	1268	123
unemployment	06/13/2014	117809	69368	57774	11352	9828	98109	53969	44732	10590	8937
axed	06/14/2013	4154	3488	3359	240	122	3167	2728	2636	192	66
been fired	06/14/2013	28546	20321	19668	1658	2347	29172	22055	21068	1711	1396
canned	06/14/2013	17082	14375	13560	799	1216	14755	12460	11605	677	400
downsized	06/14/2013	763	716	700	29	11	786	730	717	28	12
fired	06/14/2013	46878	36343	35132	2371	901	49513	40322	38472	2510	1358
laid off	06/14/2013	36949	30920	29664	1989	977	28741	24084	23210	1738	1230
lost job	06/14/2013	7752	6830	6689	436	90	9125	6938	6795	437	106
outsourced	06/14/2013	3443	2836	2609	144	231	4033	3337	3115	235	101
pink slip	06/14/2013	10072	9507	7853	312	3	4529	4040	3639	227	48
unemployment	06/14/2013	102215	76533	71406	5610	4810	112665	87702	81620	6079	5277
axed	06/15/2012	4158	2994	2891	184	15	34191	5255	5066	784	48
been fired	06/15/2012	14867	13090	12780	795	203	14143	10820	10493	697	730
canned	06/15/2012	10070	9196	8837	334	62	12248	10561	10068	421	65
downsized	06/15/2012	515	478	468	16	1	457	421	417	17	0
fired	06/15/2012	38681	30931	30157	1488	4166	33488	27579	26880	1234	1517
laid off	06/15/2012	34598	17812	17445	1271	130	21311	17214	16843	953	75
lost job	06/15/2012	7216	6297	6186	298	16	6679	5698	5609	230	34
outsourced	06/15/2012	13333	2197	2083	130	2	11146	2356	2210	180	33
pink slip	06/15/2012	2873	2260	2110	164	25	2456	1563	1502	146	32
unemployment	06/15/2012	295412	79501	72403	12018	3057	144112	65238	58396	7161	2843
axed	06/17/2011	1279	898	877	58	0	429	353	351	26	15
been fired	06/17/2011	2974	2557	2497	129	87	952	695	684	45	46
canned	06/17/2011	2676	2160	2113	81	380	752	696	690	30	2
downsized	06/17/2011	350	227	219	5	118	46	45	45	1	0
fired	06/17/2011	7415	6637	6519	245	158	1934	1729	1705	63	37
laid off	06/17/2011	5057	4614	4515	197	15	1999	1213	1198	59	254
lost job	06/17/2011	1880	1633	1521	47	58	552	470	462	23	1
outsourced	06/17/2011	1137	1057	1005	37	3	407	323	300	22	0
pink slip	06/17/2011	477	444	433	24	4	100	97	97	3	0
unemployment	06/17/2011	23383	19074	17472	1058	652	8959	6515	6168	457	636
axed	06/20/2014	7621	5021	4708	682	570	10873	7148	6648	997	744
been fired	06/20/2014	39370	19112	18164	2843	6437	30036	18631	17694	2597	2299
canned	06/20/2014	15609	11580	10678	1140	429	14114	10866	10002	1165	309
downsized	06/20/2014	691	506	490	40	90	820	550	537	41	12
fired	06/20/2014	46301	31844	30584	3838	1443	40022	27061	26191	3333	1314
laid off	06/20/2014	21923	15744	15187	1895	552	22909	17334	16644	2037	425
lost job	06/20/2014	10410	7047	6835	912	614	10343	7120	6777	824	263
outsourced	06/20/2014	3745	2529	2360	287	115	3202	2494	2377	295	104
pink slip	06/20/2014	9933	6585	5643	985	100	8907	6000	5132	694	109
unemployment	06/20/2014	134858	72873	58963	12688	14154	117809	69368	57774	11352	9828
axed	06/21/2013	4273	3682	3522	226	66	4154	3488	3359	240	122
been fired	06/21/2013	26512	19313	18756	1523	950	28546	20321	19668	1658	2347
canned	06/21/2013	15119	12797	12101	738	572	17082	14375	13560	799	1216
downsized	06/21/2013	727	695	644	18	3	763	716	700	29	11
fired	06/21/2013	47782	36953	35620	2364	5295	46878	36343	35132	2371	901
laid off	06/21/2013	27130	23688	22826	1663	622	36949	30920	29664	1989	977
lost job	06/21/2013	8852	7121	6935	426	69	7752	6830	6689	436	90
outsourced	06/21/2013	4016	3357	3048	221	112	3443	2836	2609	144	231
pink slip	06/21/2013	7342	6581	5822	427	77	10072	9507	7853	312	3
unemployment	06/21/2013	77606	60921	55957	5137	3440	102215	76533	71406	5610	4810
axed	06/22/2012	83489	6660	6290	1034	785	4158	2994	2891	184	15
been fired	06/22/2012	14782	12265	11883	691	293	14867	13090	12780	795	203
canned	06/22/2012	11408	9734	9271	427	33	10070	9196	8837	334	62
downsized	06/22/2012	640	596	575	9	3	515	478	468	16	1
fired	06/22/2012	38633	33465	32578	1618	557	38681	30931	30157	1488	4166
laid off	06/22/2012	31725	22067	21510	1558	1280	34598	17812	17445	1271	130
lost job	06/22/2012	7099	6183	6076	237	20	7216	6297	6186	298	16
outsourced	06/22/2012	19949	2977	2839	200	1	13333	2197	2083	130	2
pink slip	06/22/2012	2566	2070	1962	155	30	2873	2260	2110	164	25
unemployment	06/22/2012	80582	57362	50975	4991	1079	295412	79501	72403	12018	3057
axed	06/24/2011	582	483	479	25	0	1279	898	877	58	0
been fired	06/24/2011	1975	1568	1539	74	206	2974	2557	2497	129	87
canned	06/24/2011	1571	1200	1170	50	291	2676	2160	2113	81	380
downsized	06/24/2011	150	145	143	4	0	350	227	219	5	118
fired	06/24/2011	4367	3721	3655	141	57	7415	6637	6519	245	158
laid off	06/24/2011	3298	2066	2040	76	932	5057	4614	4515	197	15
lost job	06/24/2011	1146	985	922	45	73	1880	1633	1521	47	58
outsourced	06/24/2011	523	479	467	24	0	1137	1057	1005	37	3
pink slip	06/24/2011	279	233	226	18	0	477	444	433	24	4
unemployment	06/24/2011	13157	9576	9002	720	972	23383	19074	17472	1058	652
axed	06/27/2014	5017	3515	3344	496	230	7621	5021	4708	682	570
been fired	06/27/2014	34497	19240	18381	2732	4721	39370	19112	18164	2843	6437
canned	06/27/2014	13385	10018	9398	1043	512	15609	11580	10678	1140	429
downsized	06/27/2014	1002	832	786	59	48	691	506	490	40	90
fired	06/27/2014	44256	31072	28967	3512	4118	46301	31844	30584	3838	1443
laid off	06/27/2014	22637	15704	15237	1902	2569	21923	15744	15187	1895	552
lost job	06/27/2014	10317	7099	6784	809	338	10410	7047	6835	912	614
outsourced	06/27/2014	3246	2527	2422	302	71	3745	2529	2360	287	115
pink slip	06/27/2014	10403	6985	5807	936	78	9933	6585	5643	985	100
unemployment	06/27/2014	124253	67984	56486	10587	20348	134858	72873	58963	12688	14154
axed	06/28/2013	4393	3675	3488	236	219	4273	3682	3522	226	66
been fired	06/28/2013	51280	24920	23937	2073	20982	26512	19313	18756	1523	950
canned	06/28/2013	13886	11765	11139	707	390	15119	12797	12101	738	572
downsized	06/28/2013	698	650	622	24	9	727	695	644	18	3
fired	06/28/2013	58568	47900	45908	3204	2606	47782	36953	35620	2364	5295
laid off	06/28/2013	25303	22171	21380	1535	601	27130	23688	22826	1663	622
lost job	06/28/2013	11675	9275	8914	577	206	8852	7121	6935	426	69
outsourced	06/28/2013	2807	2529	2316	145	48	4016	3357	3048	221	112
pink slip	06/28/2013	11133	9032	7812	497	14	7342	6581	5822	427	77
unemployment	06/28/2013	86029	61178	56698	5501	2968	77606	60921	55957	5137	3440
axed	06/29/2012	14098	5589	5279	747	335	83489	6660	6290	1034	785
been fired	06/29/2012	16168	12288	12049	707	486	14782	12265	11883	691	293
canned	06/29/2012	9663	7884	7457	371	159	11408	9734	9271	427	33
downsized	06/29/2012	539	510	502	10	1	640	596	575	9	3
fired	06/29/2012	43316	31842	31088	1669	4875	38633	33465	32578	1618	557
laid off	06/29/2012	18182	16343	16010	878	64	31725	22067	21510	1558	1280
lost job	06/29/2012	6109	5602	5493	215	17	7099	6183	6076	237	20
outsourced	06/29/2012	19431	3395	3218	226	2	19949	2977	2839	200	1
pink slip	06/29/2012	1517	1362	1309	88	11	2566	2070	1962	155	30
unemployment	06/29/2012	76661	49599	43543	4092	1078	80582	57362	50975	4991	1079
axed	07/01/2011	1036	961	932	41	0	582	483	479	25	0
been fired	07/01/2011	3568	3128	3047	151	43	1975	1568	1539	74	206
canned	07/01/2011	2494	2320	2261	84	6	1571	1200	1170	50	291
downsized	07/01/2011	203	179	176	5	1	150	145	143	4	0
fired	07/01/2011	9487	8445	8224	273	357	4367	3721	3655	141	57
laid off	07/01/2011	6650	5485	5290	228	246	3298	2066	2040	76	932
lost job	07/01/2011	2171	1882	1743	66	18	1146	985	922	45	73
outsourced	07/01/2011	971	916	879	24	0	523	479	467	24	0
pink slip	07/01/2011	488	446	432	19	0	279	233	226	18	0
unemployment	07/01/2011	19901	16755	15582	876	590	13157	9576	9002	720	972
axed	07/04/2014	6838	4160	3965	537	464	5017	3515	3344	496	230
been fired	07/04/2014	31526	19998	19105	2866	2249	34497	19240	18381	2732	4721
canned	07/04/2014	16615	12435	11462	1254	529	13385	10018	9398	1043	512
downsized	07/04/2014	713	627	557	39	7	1002	832	786	59	48
fired	07/04/2014	51972	33978	32438	4055	4668	44256	31072	28967	3512	4118
laid off	07/04/2014	26593	15832	15318	1869	851	22637	15704	15237	1902	2569
lost job	07/04/2014	10298	6896	6626	836	445	10317	7099	6784	809	338
outsourced	07/04/2014	3739	2649	2456	324	93	3246	2527	2422	302	71
pink slip	07/04/2014	11687	7341	6030	1029	22	10403	6985	5807	936	78
unemployment	07/04/2014	96217	57515	47282	9750	6903	124253	67984	56486	10587	20348
axed	07/05/2013	5406	4406	4113	277	102	4393	3675	3488	236	219
been fired	07/05/2013	27215	21648	20932	1778	869	51280	24920	23937	2073	20982
canned	07/05/2013	13334	11250	10703	712	249	13886	11765	11139	707	390
downsized	07/05/2013	706	659	635	21	23	698	650	622	24	9
fired	07/05/2013	55555	40519	39081	2719	4993	58568	47900	45908	3204	2606
laid off	07/05/2013	24478	21537	20833	1481	507	25303	22171	21380	1535	601
lost job	07/05/2013	10734	8863	8492	608	463	11675	9275	8914	577	206
outsourced	07/05/2013	2805	2529	2356	154	32	2807	2529	2316	145	48
pink slip	07/05/2013	8761	7418	6341	514	2	11133	9032	7812	497	14
unemployment	07/05/2013	82801	60010	55436	5101	5053	86029	61178	56698	5501	2968
axed	07/06/2012	3416	2608	2536	206	37	14098	5589	5279	747	335
been fired	07/06/2012	11801	9544	9373	518	1066	16168	12288	12049	707	486
canned	07/06/2012	8906	7994	7668	393	46	9663	7884	7457	371	159
downsized	07/06/2012	703	688	683	12	1	539	510	502	10	1
fired	07/06/2012	38190	29572	28872	1510	252	43316	31842	31088	1669	4875
laid off	07/06/2012	27812	17395	16972	1185	405	18182	16343	16010	878	64
lost job	07/06/2012	6977	6255	6147	236	11	6109	5602	5493	215	17
outsourced	07/06/2012	12918	4232	3989	561	115	19431	3395	3218	226	2
pink slip	07/06/2012	3201	2339	2109	138	52	1517	1362	1309	88	11
unemployment	07/06/2012	90132	48520	43099	4094	1227	76661	49599	43543	4092	1078
axed	07/08/2011	1008	876	847	46	13	1036	961	932	41	0
been fired	07/08/2011	3879	3412	3343	174	112	3568	3128	3047	151	43
canned	07/08/2011	3619	2812	2749	94	2	2494	2320	2261	84	6
downsized	07/08/2011	277	271	267	4	1	203	179	176	5	1
fired	07/08/2011	9150	8630	8463	239	66	9487	8445	8224	273	357
laid off	07/08/2011	6487	5436	5348	267	119	6650	5485	5290	228	246
lost job	07/08/2011	2334	2116	1970	84	13	2171	1882	1743	66	18
outsourced	07/08/2011	1182	1117	1089	33	8	971	916	879	24	0
pink slip	07/08/2011	607	525	517	28	0	488	446	432	19	0
unemployment	07/08/2011	96209	91585	88971	919	920	19901	16755	15582	876	590
axed	07/11/2014	7582	4383	4168	610	1023	6838	4160	3965	537	464
been fired	07/11/2014	41149	21549	20487	3296	7009	31526	19998	19105	2866	2249
canned	07/11/2014	18315	12558	11650	1390	811	16615	12435	11462	1254	529
downsized	07/11/2014	763	643	603	47	23	713	627	557	39	7
fired	07/11/2014	52241	33778	32314	3995	4193	51972	33978	32438	4055	4668
laid off	07/11/2014	19172	13993	13505	1718	1297	26593	15832	15318	1869	851
lost job	07/11/2014	12733	7446	7111	921	2296	10298	6896	6626	836	445
outsourced	07/11/2014	3636	2844	2723	296	69	3739	2649	2456	324	93
pink slip	07/11/2014	8720	5535	4522	839	19	11687	7341	6030	1029	22
unemployment	07/11/2014	118397	66683	56906	10933	12730	96217	57515	47282	9750	6903
axed	07/12/2013	7647	6556	6321	335	304	5406	4406	4113	277	102
been fired	07/12/2013	28463	20658	19945	1708	2117	27215	21648	20932	1778	869
canned	07/12/2013	11784	10212	9780	577	158	13334	11250	10703	712	249
downsized	07/12/2013	633	543	517	21	71	706	659	635	21	23
fired	07/12/2013	45286	37510	36198	2392	798	55555	40519	39081	2719	4993
laid off	07/12/2013	22199	19606	18992	1323	293	24478	21537	20833	1481	507
lost job	07/12/2013	8890	7240	7043	465	496	10734	8863	8492	608	463
outsourced	07/12/2013	2947	2437	2222	120	128	2805	2529	2356	154	32
pink slip	07/12/2013	11178	9144	7700	439	2	8761	7418	6341	514	2
unemployment	07/12/2013	88318	70741	62929	4762	3621	82801	60010	55436	5101	5053
axed	07/13/2012	8231	4443	4228	400	83	3416	2608	2536	206	37
been fired	07/13/2012	13253	10608	10383	733	418	11801	9544	9373	518	1066
canned	07/13/2012	9924	8654	8187	399	471	8906	7994	7668	393	46
downsized	07/13/2012	557	470	463	14	8	703	688	683	12	1
fired	07/13/2012	39220	30292	29591	1513	446	38190	29572	28872	1510	252
laid off	07/13/2012	18446	15591	15307	946	116	27812	17395	16972	1185	405
lost job	07/13/2012	6520	5540	5468	257	169	6977	6255	6147	236	11
outsourced	07/13/2012	8029	3568	3357	426	80	12918	4232	3989	561	115
pink slip	07/13/2012	4276	2519	2341	136	67	3201	2339	2109	138	52
unemployment	07/13/2012	145886	64542	57030	6793	4485	90132	48520	43099	4094	1227
axed	07/15/2011	2263	1422	1366	87	25	1008	876	847	46	13
been fired	07/15/2011	3467	2702	2673	150	223	3879	3412	3343	174	112
canned	07/15/2011	2618	2470	2427	88	5	3619	2812	2749	94	2
